name,시도,구,동,code,폐지여부
경상남도 의령군 유곡면,경상남도,의령군,유곡면,4872042000,존재
경상남도 함안군 가야읍,경상남도,함안군,가야읍,4873025000,존재
경상남도 함안군 칠원읍,경상남도,함안군,칠원읍,4873025300,존재
경상남도 함안군 함안면,경상남도,함안군,함안면,4873031000,존재
경상남도 함안군 군북면,경상남도,함안군,군북면,4873032000,존재
경상남도 함안군 법수면,경상남도,함안군,법수면,4873033000,존재
경상남도 함안군 대산면,경상남도,함안군,대산면,4873034000,존재
경상남도 함안군 칠서면,경상남도,함안군,칠서면,4873035000,존재
경상남도 함안군 칠북면,경상남도,함안군,칠북면,4873036000,존재
경상남도 함안군 산인면,경상남도,함안군,산인면,4873038000,존재
경상남도 함안군 여항면,경상남도,함안군,여항면,4873039000,존재
경상남도 창녕군 창녕읍,경상남도,창녕군,창녕읍,4874025000,존재
경상남도 창녕군 남지읍,경상남도,창녕군,남지읍,4874025300,존재
경상남도 창녕군 고암면,경상남도,창녕군,고암면,4874031000,존재
경상남도 창녕군 성산면,경상남도,창녕군,성산면,4874032000,존재
경상남도 창녕군 대합면,경상남도,창녕군,대합면,4874033000,존재
경상남도 창녕군 이방면,경상남도,창녕군,이방면,4874034000,존재
경상남도 창녕군 유어면,경상남도,창녕군,유어면,4874035000,존재
경상남도 창녕군 대지면,경상남도,창녕군,대지면,4874036000,존재
경상남도 창녕군 계성면,경상남도,창녕군,계성면,4874037000,존재
경상남도 창녕군 영산면,경상남도,창녕군,영산면,4874038000,존재
경상남도 창녕군 장마면,경상남도,창녕군,장마면,4874039000,존재
경상남도 창녕군 도천면,경상남도,창녕군,도천면,4874040000,존재
경상남도 창녕군 길곡면,경상남도,창녕군,길곡면,4874041000,존재
경상남도 창녕군 부곡면,경상남도,창녕군,부곡면,4874042000,존재
경상남도 고성군 고성읍,경상남도,고성군,고성읍,4882025000,존재
경상남도 고성군 삼산면,경상남도,고성군,삼산면,4882031000,존재
경상남도 고성군 하일면,경상남도,고성군,하일면,4882032000,존재
경상남도 고성군 하이면,경상남도,고성군,하이면,4882033000,존재
경상남도 고성군 상리면,경상남도,고성군,상리면,4882034000,존재
경상남도 고성군 대가면,경상남도,고성군,대가면,4882035000,존재
경상남도 고성군 영현면,경상남도,고성군,영현면,4882036000,존재
경상남도 고성군 영오면,경상남도,고성군,영오면,4882037000,존재
경상남도 고성군 개천면,경상남도,고성군,개천면,4882038000,존재
경상남도 고성군 구만면,경상남도,고성군,구만면,4882039000,존재
경상남도 고성군 회화면,경상남도,고성군,회화면,4882040000,존재
경상남도 고성군 마암면,경상남도,고성군,마암면,4882041000,존재
경상남도 고성군 동해면,경상남도,고성군,동해면,4882042000,존재
경상남도 고성군 거류면,경상남도,고성군,거류면,4882043000,존재
경상남도 남해군 남해읍,경상남도,남해군,남해읍,4884025000,존재
경상남도 남해군 이동면,경상남도,남해군,이동면,4884031000,존재
경상남도 남해군 상주면,경상남도,남해군,상주면,4884032000,존재
경상남도 남해군 삼동면,경상남도,남해군,삼동면,4884033000,존재
경상남도 남해군 미조면,경상남도,남해군,미조면,4884034000,존재
경상남도 남해군 남면,경상남도,남해군,남면,4884035000,존재
경상남도 남해군 서면,경상남도,남해군,서면,4884036000,존재
경상남도 남해군 고현면,경상남도,남해군,고현면,4884037000,존재
경상남도 남해군 설천면,경상남도,남해군,설천면,4884038000,존재
경상남도 남해군 창선면,경상남도,남해군,창선면,4884039000,존재
경상남도 하동군 하동읍,경상남도,하동군,하동읍,4885025000,존재
경상남도 하동군 화개면,경상남도,하동군,화개면,4885031000,존재
경상남도 하동군 악양면,경상남도,하동군,악양면,4885032000,존재
경상남도 하동군 적량면,경상남도,하동군,적량면,4885033000,존재
경상남도 하동군 횡천면,경상남도,하동군,횡천면,4885034000,존재
경상남도 하동군 고전면,경상남도,하동군,고전면,4885035000,존재
경상남도 하동군 금남면,경상남도,하동군,금남면,4885036000,존재
경상남도 하동군 진교면,경상남도,하동군,진교면,4885037000,존재
경상남도 하동군 양보면,경상남도,하동군,양보면,4885038000,존재
경상남도 하동군 북천면,경상남도,하동군,북천면,4885039000,존재
경상남도 하동군 청암면,경상남도,하동군,청암면,4885040000,존재
경상남도 하동군 옥종면,경상남도,하동군,옥종면,4885041000,존재
경상남도 하동군 금성면,경상남도,하동군,금성면,4885042000,존재
경상남도 산청군 산청읍,경상남도,산청군,산청읍,4886025000,존재
경상남도 산청군 차황면,경상남도,산청군,차황면,4886031000,존재
경상남도 산청군 오부면,경상남도,산청군,오부면,4886032000,존재
경상남도 산청군 생초면,경상남도,산청군,생초면,4886033000,존재
경상남도 산청군 금서면,경상남도,산청군,금서면,4886034000,존재
경상남도 산청군 삼장면,경상남도,산청군,삼장면,4886035000,존재
경상남도 산청군 시천면,경상남도,산청군,시천면,4886036000,존재
경상남도 산청군 단성면,경상남도,산청군,단성면,4886037000,존재
경상남도 산청군 신안면,경상남도,산청군,신안면,4886038000,존재
경상남도 산청군 생비량면,경상남도,산청군,생비량면,4886039000,존재
경상남도 산청군 신등면,경상남도,산청군,신등면,4886040000,존재
경상남도 함양군 함양읍,경상남도,함양군,함양읍,4887025000,존재
경상남도 함양군 마천면,경상남도,함양군,마천면,4887031000,존재
경상남도 함양군 휴천면,경상남도,함양군,휴천면,4887032000,존재
경상남도 함양군 유림면,경상남도,함양군,유림면,4887033000,존재
경상남도 함양군 수동면,경상남도,함양군,수동면,4887034000,존재
경상남도 함양군 지곡면,경상남도,함양군,지곡면,4887035000,존재
경상남도 함양군 안의면,경상남도,함양군,안의면,4887036000,존재
경상남도 함양군 서하면,경상남도,함양군,서하면,4887037000,존재
경상남도 함양군 서상면,경상남도,함양군,서상면,4887038000,존재
경상남도 함양군 백전면,경상남도,함양군,백전면,4887039000,존재
경상남도 함양군 병곡면,경상남도,함양군,병곡면,4887040000,존재
경상남도 거창군 거창읍,경상남도,거창군,거창읍,4888025000,존재
경상남도 거창군 주상면,경상남도,거창군,주상면,4888031000,존재
경상남도 거창군 웅양면,경상남도,거창군,웅양면,4888032000,존재
경상남도 거창군 고제면,경상남도,거창군,고제면,4888033000,존재
경상남도 거창군 북상면,경상남도,거창군,북상면,4888034000,존재
경상남도 거창군 위천면,경상남도,거창군,위천면,4888035000,존재
경상남도 거창군 마리면,경상남도,거창군,마리면,4888036000,존재
경상남도 거창군 남상면,경상남도,거창군,남상면,4888037000,존재
경상남도 거창군 남하면,경상남도,거창군,남하면,4888038000,존재
경상남도 거창군 신원면,경상남도,거창군,신원면,4888039000,존재
경상남도 거창군 가조면,경상남도,거창군,가조면,4888040000,존재
경상남도 거창군 가북면,경상남도,거창군,가북면,4888041000,존재
경상남도 합천군 합천읍,경상남도,합천군,합천읍,4889025000,존재
경상남도 합천군 봉산면,경상남도,합천군,봉산면,4889031000,존재
경상남도 합천군 묘산면,경상남도,합천군,묘산면,4889032000,존재
경상남도 합천군 가야면,경상남도,합천군,가야면,4889033000,존재
경상남도 합천군 야로면,경상남도,합천군,야로면,4889034000,존재
경상남도 합천군 율곡면,경상남도,합천군,율곡면,4889035000,존재
경상남도 합천군 초계면,경상남도,합천군,초계면,4889036000,존재
경상남도 합천군 쌍책면,경상남도,합천군,쌍책면,4889037000,존재
경상남도 합천군 덕곡면,경상남도,합천군,덕곡면,4889038000,존재
경상남도 합천군 청덕면,경상남도,합천군,청덕면,4889039000,존재
경상남도 합천군 적중면,경상남도,합천군,적중면,4889040000,존재
경상남도 합천군 대양면,경상남도,합천군,대양면,4889041000,존재
경상남도 합천군 쌍백면,경상남도,합천군,쌍백면,4889042000,존재
경상남도 합천군 삼가면,경상남도,합천군,삼가면,4889043000,존재
경상남도 합천군 가회면,경상남도,합천군,가회면,4889044000,존재
경상남도 합천군 대병면,경상남도,합천군,대병면,4889045000,존재
경상남도 합천군 용주면,경상남도,합천군,용주면,4889046000,존재
제주도 제주시 일도일동,제주도,제주시,일도일동,5011010100,존재
제주도 제주시 일도이동,제주도,제주시,일도이동,5011010200,존재
제주도 제주시 이도일동,제주도,제주시,이도일동,5011010300,존재
제주도 제주시 이도이동,제주도,제주시,이도이동,5011010400,존재
제주도 제주시 삼도일동,제주도,제주시,삼도일동,5011010500,존재
제주도 제주시 삼도이동,제주도,제주시,삼도이동,5011010600,존재
제주도 제주시 건입동,제주도,제주시,건입동,5011010700,존재
제주도 제주시 용담일동,제주도,제주시,용담일동,5011010800,존재
제주도 제주시 용담이동,제주도,제주시,용담이동,5011010900,존재
제주도 제주시 용담삼동,제주도,제주시,용담삼동,5011011000,존재
제주도 제주시 화북일동,제주도,제주시,화북일동,5011011100,존재
제주도 제주시 화북이동,제주도,제주시,화북이동,5011011200,존재
제주도 제주시 삼양일동,제주도,제주시,삼양일동,5011011300,존재
제주도 제주시 삼양이동,제주도,제주시,삼양이동,5011011400,존재
제주도 제주시 삼양삼동,제주도,제주시,삼양삼동,5011011500,존재
제주도 제주시 봉개동,제주도,제주시,봉개동,5011011600,존재
제주도 제주시 아라일동,제주도,제주시,아라일동,5011011700,존재
제주도 제주시 아라이동,제주도,제주시,아라이동,5011011800,존재
제주도 제주시 오라일동,제주도,제주시,오라일동,5011011900,존재
제주도 제주시 오라이동,제주도,제주시,오라이동,5011012000,존재
제주도 제주시 오라삼동,제주도,제주시,오라삼동,5011012100,존재
제주도 제주시 노형동,제주도,제주시,노형동,5011012200,존재
제주도 제주시 외도일동,제주도,제주시,외도일동,5011012300,존재
제주도 제주시 외도이동,제주도,제주시,외도이동,5011012400,존재
제주도 제주시 이호일동,제주도,제주시,이호일동,5011012500,존재
제주도 제주시 이호이동,제주도,제주시,이호이동,5011012600,존재
제주도 제주시 도두일동,제주도,제주시,도두일동,5011012700,존재
제주도 제주시 도두이동,제주도,제주시,도두이동,5011012800,존재
제주도 제주시 도남동,제주도,제주시,도남동,5011012900,존재
제주도 제주시 도련일동,제주도,제주시,도련일동,5011013000,존재
제주도 제주시 도련이동,제주도,제주시,도련이동,5011013100,존재
제주도 제주시 용강동,제주도,제주시,용강동,5011013200,존재
제주도 제주시 회천동,제주도,제주시,회천동,5011013300,존재
제주도 제주시 오등동,제주도,제주시,오등동,5011013400,존재
제주도 제주시 월평동,제주도,제주시,월평동,5011013500,존재
제주도 제주시 영평동,제주도,제주시,영평동,5011013600,존재
제주도 제주시 연동,제주도,제주시,연동,5011013700,존재
제주도 제주시 도평동,제주도,제주시,도평동,5011013800,존재
제주도 제주시 해안동,제주도,제주시,해안동,5011013900,존재
제주도 제주시 내도동,제주도,제주시,내도동,5011014000,존재
제주도 제주시 한림읍,제주도,제주시,한림읍,5011025000,존재
제주도 제주시 애월읍,제주도,제주시,애월읍,5011025300,존재
제주도 제주시 구좌읍,제주도,제주시,구좌읍,5011025600,존재
제주도 제주시 조천읍,제주도,제주시,조천읍,5011025900,존재
제주도 제주시 한경면,제주도,제주시,한경면,5011031000,존재
제주도 제주시 추자면,제주도,제주시,추자면,5011032000,존재
제주도 제주시 우도면,제주도,제주시,우도면,5011033000,존재
제주도 서귀포시 서귀동,제주도,서귀포시,서귀동,5013010100,존재
제주도 서귀포시 법환동,제주도,서귀포시,법환동,5013010200,존재
제주도 서귀포시 서호동,제주도,서귀포시,서호동,5013010300,존재
제주도 서귀포시 호근동,제주도,서귀포시,호근동,5013010400,존재
제주도 서귀포시 동홍동,제주도,서귀포시,동홍동,5013010500,존재
제주도 서귀포시 서홍동,제주도,서귀포시,서홍동,5013010600,존재
제주도 서귀포시 상효동,제주도,서귀포시,상효동,5013010700,존재
제주도 서귀포시 하효동,제주도,서귀포시,하효동,5013010800,존재
제주도 서귀포시 신효동,제주도,서귀포시,신효동,5013010900,존재
제주도 서귀포시 보목동,제주도,서귀포시,보목동,5013011000,존재
제주도 서귀포시 토평동,제주도,서귀포시,토평동,5013011100,존재
제주도 서귀포시 중문동,제주도,서귀포시,중문동,5013011200,존재
제주도 서귀포시 회수동,제주도,서귀포시,회수동,5013011300,존재
제주도 서귀포시 대포동,제주도,서귀포시,대포동,5013011400,존재
제주도 서귀포시 월평동,제주도,서귀포시,월평동,5013011500,존재
제주도 서귀포시 강정동,제주도,서귀포시,강정동,5013011600,존재
제주도 서귀포시 도순동,제주도,서귀포시,도순동,5013011700,존재
제주도 서귀포시 하원동,제주도,서귀포시,하원동,5013011800,존재
제주도 서귀포시 색달동,제주도,서귀포시,색달동,5013011900,존재
제주도 서귀포시 상예동,제주도,서귀포시,상예동,5013012000,존재
제주도 서귀포시 하예동,제주도,서귀포시,하예동,5013012100,존재
제주도 서귀포시 영남동,제주도,서귀포시,영남동,5013012200,존재
제주도 서귀포시 대정읍,제주도,서귀포시,대정읍,5013025000,존재
제주도 서귀포시 남원읍,제주도,서귀포시,남원읍,5013025300,존재
제주도 서귀포시 성산읍,제주도,서귀포시,성산읍,5013025900,존재
제주도 서귀포시 안덕면,제주도,서귀포시,안덕면,5013031000,존재
제주도 서귀포시 표선면,제주도,서귀포시,표선면,5013032000,존재
강원도 춘천시 봉의동,강원도,춘천시,봉의동,5111010100,존재
강원도 춘천시 요선동,강원도,춘천시,요선동,5111010200,존재
강원도 춘천시 낙원동,강원도,춘천시,낙원동,5111010300,존재
강원도 춘천시 중앙로1가,강원도,춘천시,중앙로1가,5111010400,존재
강원도 춘천시 중앙로2가,강원도,춘천시,중앙로2가,5111010500,존재
강원도 춘천시 중앙로3가,강원도,춘천시,중앙로3가,5111010600,존재
강원도 춘천시 옥천동,강원도,춘천시,옥천동,5111010700,존재
강원도 춘천시 조양동,강원도,춘천시,조양동,5111010800,존재
강원도 춘천시 죽림동,강원도,춘천시,죽림동,5111010900,존재
강원도 춘천시 운교동,강원도,춘천시,운교동,5111011000,존재
강원도 춘천시 약사동,강원도,춘천시,약사동,5111011100,존재
강원도 춘천시 효자동,강원도,춘천시,효자동,5111011200,존재
강원도 춘천시 소양로1가,강원도,춘천시,소양로1가,5111011300,존재
강원도 춘천시 소양로2가,강원도,춘천시,소양로2가,5111011400,존재
강원도 춘천시 소양로3가,강원도,춘천시,소양로3가,5111011500,존재
강원도 춘천시 소양로4가,강원도,춘천시,소양로4가,5111011600,존재
강원도 춘천시 근화동,강원도,춘천시,근화동,5111011700,존재
강원도 춘천시 우두동,강원도,춘천시,우두동,5111011800,존재
강원도 춘천시 사농동,강원도,춘천시,사농동,5111011900,존재
강원도 춘천시 후평동,강원도,춘천시,후평동,5111012000,존재
강원도 춘천시 온의동,강원도,춘천시,온의동,5111012100,존재
강원도 춘천시 교동,강원도,춘천시,교동,5111012200,존재
강원도 춘천시 퇴계동,강원도,춘천시,퇴계동,5111012300,존재
강원도 춘천시 석사동,강원도,춘천시,석사동,5111012400,존재
강원도 춘천시 삼천동,강원도,춘천시,삼천동,5111012500,존재
강원도 춘천시 칠전동,강원도,춘천시,칠전동,5111012600,존재
강원도 춘천시 송암동,강원도,춘천시,송암동,5111012700,존재
강원도 춘천시 신동,강원도,춘천시,신동,5111012800,존재
강원도 춘천시 중도동,강원도,춘천시,중도동,5111012900,존재
강원도 춘천시 신북읍,강원도,춘천시,신북읍,5111025000,존재
강원도 춘천시 동면,강원도,춘천시,동면,5111031000,존재
강원도 춘천시 동산면,강원도,춘천시,동산면,5111032000,존재
강원도 춘천시 신동면,강원도,춘천시,신동면,5111033000,존재
강원도 춘천시 남면,강원도,춘천시,남면,5111034000,존재
강원도 춘천시 서면,강원도,춘천시,서면,5111035000,존재
강원도 춘천시 사북면,강원도,춘천시,사북면,5111036000,존재
강원도 춘천시 북산면,강원도,춘천시,북산면,5111038000,존재
강원도 춘천시 동내면,강원도,춘천시,동내면,5111039000,존재
강원도 춘천시 남산면,강원도,춘천시,남산면,5111040000,존재
강원도 원주시 중앙동,강원도,원주시,중앙동,5113010100,존재
강원도 원주시 평원동,강원도,원주시,평원동,5113010200,존재
강원도 원주시 원동,강원도,원주시,원동,5113010300,존재
강원도 원주시 인동,강원도,원주시,인동,5113010400,존재
강원도 원주시 개운동,강원도,원주시,개운동,5113010500,존재
강원도 원주시 명륜동,강원도,원주시,명륜동,5113010600,존재
강원도 원주시 단구동,강원도,원주시,단구동,5113010700,존재
강원도 원주시 일산동,강원도,원주시,일산동,5113010800,존재
강원도 원주시 학성동,강원도,원주시,학성동,5113010900,존재
강원도 원주시 단계동,강원도,원주시,단계동,5113011000,존재
강원도 원주시 우산동,강원도,원주시,우산동,5113011100,존재
강원도 원주시 태장동,강원도,원주시,태장동,5113011200,존재
강원도 원주시 봉산동,강원도,원주시,봉산동,5113011300,존재
강원도 원주시 행구동,강원도,원주시,행구동,5113011400,존재
강원도 원주시 무실동,강원도,원주시,무실동,5113011500,존재
강원도 원주시 관설동,강원도,원주시,관설동,5113011600,존재
강원도 원주시 반곡동,강원도,원주시,반곡동,5113011700,존재
강원도 원주시 가현동,강원도,원주시,가현동,5113011800,존재
강원도 원주시 문막읍,강원도,원주시,문막읍,5113025000,존재
강원도 원주시 소초면,강원도,원주시,소초면,5113031000,존재
강원도 원주시 호저면,강원도,원주시,호저면,5113032000,존재
강원도 원주시 지정면,강원도,원주시,지정면,5113033000,존재
강원도 원주시 부론면,강원도,원주시,부론면,5113035000,존재
강원도 원주시 귀래면,강원도,원주시,귀래면,5113036000,존재
강원도 원주시 흥업면,강원도,원주시,흥업면,5113037000,존재
강원도 원주시 판부면,강원도,원주시,판부면,5113038000,존재
강원도 원주시 신림면,강원도,원주시,신림면,5113039000,존재
강원도 강릉시 홍제동,강원도,강릉시,홍제동,5115010100,존재
강원도 강릉시 남문동,강원도,강릉시,남문동,5115010200,존재
강원도 강릉시 명주동,강원도,강릉시,명주동,5115010300,존재
강원도 강릉시 성내동,강원도,강릉시,성내동,5115010400,존재
강원도 강릉시 임당동,강원도,강릉시,임당동,5115010500,존재
강원도 강릉시 금학동,강원도,강릉시,금학동,5115010600,존재
강원도 강릉시 용강동,강원도,강릉시,용강동,5115010700,존재
강원도 강릉시 성남동,강원도,강릉시,성남동,5115010800,존재
강원도 강릉시 옥천동,강원도,강릉시,옥천동,5115010900,존재
강원도 강릉시 교동,강원도,강릉시,교동,5115011000,존재
강원도 강릉시 포남동,강원도,강릉시,포남동,5115011100,존재
강원도 강릉시 초당동,강원도,강릉시,초당동,5115011200,존재
강원도 강릉시 강문동,강원도,강릉시,강문동,5115011300,존재
강원도 강릉시 송정동,강원도,강릉시,송정동,5115011400,존재
강원도 강릉시 견소동,강원도,강릉시,견소동,5115011500,존재
강원도 강릉시 내곡동,강원도,강릉시,내곡동,5115011600,존재
강원도 강릉시 회산동,강원도,강릉시,회산동,5115011700,존재
강원도 강릉시 장현동,강원도,강릉시,장현동,5115011800,존재
강원도 강릉시 박월동,강원도,강릉시,박월동,5115011900,존재
강원도 강릉시 담산동,강원도,강릉시,담산동,5115012000,존재
강원도 강릉시 노암동,강원도,강릉시,노암동,5115012100,존재
강원도 강릉시 유산동,강원도,강릉시,유산동,5115012200,존재
강원도 강릉시 월호평동,강원도,강릉시,월호평동,5115012300,존재
강원도 강릉시 신석동,강원도,강릉시,신석동,5115012400,존재
강원도 강릉시 입암동,강원도,강릉시,입암동,5115012500,존재
강원도 강릉시 청량동,강원도,강릉시,청량동,5115012600,존재
강원도 강릉시 두산동,강원도,강릉시,두산동,5115012700,존재
강원도 강릉시 학동,강원도,강릉시,학동,5115012800,존재
강원도 강릉시 병산동,강원도,강릉시,병산동,5115012900,존재
강원도 강릉시 남항진동,강원도,강릉시,남항진동,5115013000,존재
강원도 강릉시 유천동,강원도,강릉시,유천동,5115013100,존재
강원도 강릉시 지변동,강원도,강릉시,지변동,5115013200,존재
강원도 강릉시 죽헌동,강원도,강릉시,죽헌동,5115013300,존재
강원도 강릉시 대전동,강원도,강릉시,대전동,5115013400,존재
강원도 강릉시 운정동,강원도,강릉시,운정동,5115013500,존재
강원도 강릉시 난곡동,강원도,강릉시,난곡동,5115013600,존재
강원도 강릉시 저동,강원도,강릉시,저동,5115013700,존재
강원도 강릉시 안현동,강원도,강릉시,안현동,5115013800,존재
강원도 강릉시 운산동,강원도,강릉시,운산동,5115013900,존재
강원도 강릉시 주문진읍,강원도,강릉시,주문진읍,5115025000,존재
강원도 강릉시 성산면,강원도,강릉시,성산면,5115031000,존재
강원도 강릉시 왕산면,강원도,강릉시,왕산면,5115032000,존재
강원도 강릉시 구정면,강원도,강릉시,구정면,5115033000,존재
강원도 강릉시 강동면,강원도,강릉시,강동면,5115034000,존재
강원도 강릉시 옥계면,강원도,강릉시,옥계면,5115035000,존재
강원도 강릉시 사천면,강원도,강릉시,사천면,5115036000,존재
강원도 강릉시 연곡면,강원도,강릉시,연곡면,5115037000,존재
강원도 동해시 천곡동,강원도,동해시,천곡동,5117010100,존재
강원도 동해시 평릉동,강원도,동해시,평릉동,5117010200,존재
강원도 동해시 송정동,강원도,동해시,송정동,5117010300,존재
강원도 동해시 용정동,강원도,동해시,용정동,5117010400,존재
강원도 동해시 지흥동,강원도,동해시,지흥동,5117010500,존재
강원도 동해시 효가동,강원도,동해시,효가동,5117010600,존재
강원도 동해시 동회동,강원도,동해시,동회동,5117010700,존재
강원도 동해시 나안동,강원도,동해시,나안동,5117010800,존재
강원도 동해시 쇄운동,강원도,동해시,쇄운동,5117010900,존재
강원도 동해시 부곡동,강원도,동해시,부곡동,5117011000,존재
강원도 동해시 발한동,강원도,동해시,발한동,5117011100,존재
강원도 동해시 북평동,강원도,동해시,북평동,5117011200,존재
강원도 동해시 구미동,강원도,동해시,구미동,5117011300,존재
강원도 동해시 추암동,강원도,동해시,추암동,5117011400,존재
강원도 동해시 구호동,강원도,동해시,구호동,5117011500,존재
강원도 동해시 단봉동,강원도,동해시,단봉동,5117011600,존재
강원도 동해시 지가동,강원도,동해시,지가동,5117011700,존재
강원도 동해시 이도동,강원도,동해시,이도동,5117011800,존재
강원도 동해시 귀운동,강원도,동해시,귀운동,5117011900,존재
강원도 동해시 대구동,강원도,동해시,대구동,5117012000,존재
강원도 동해시 호현동,강원도,동해시,호현동,5117012100,존재
강원도 동해시 내동,강원도,동해시,내동,5117012200,존재
강원도 동해시 묵호진동,강원도,동해시,묵호진동,5117012300,존재
강원도 동해시 삼화동,강원도,동해시,삼화동,5117012400,존재
강원도 동해시 이기동,강원도,동해시,이기동,5117012500,존재
강원도 동해시 이로동,강원도,동해시,이로동,5117012600,존재
강원도 동해시 어달동,강원도,동해시,어달동,5117012700,존재
강원도 동해시 대진동,강원도,동해시,대진동,5117012800,존재
강원도 동해시 망상동,강원도,동해시,망상동,5117012900,존재
강원도 동해시 심곡동,강원도,동해시,심곡동,5117013000,존재
강원도 동해시 초구동,강원도,동해시,초구동,5117013100,존재
강원도 동해시 괴란동,강원도,동해시,괴란동,5117013200,존재
강원도 동해시 만우동,강원도,동해시,만우동,5117013300,존재
강원도 동해시 신흥동,강원도,동해시,신흥동,5117013400,존재
강원도 동해시 비천동,강원도,동해시,비천동,5117013500,존재
강원도 동해시 달방동,강원도,동해시,달방동,5117013600,존재
강원도 태백시 황지동,강원도,태백시,황지동,5119010100,존재
강원도 태백시 장성동,강원도,태백시,장성동,5119010200,존재
강원도 태백시 금천동,강원도,태백시,금천동,5119010300,존재
강원도 태백시 철암동,강원도,태백시,철암동,5119010400,존재
강원도 태백시 문곡동,강원도,태백시,문곡동,5119010500,존재
강원도 태백시 동점동,강원도,태백시,동점동,5119010600,존재
강원도 태백시 소도동,강원도,태백시,소도동,5119010700,존재
강원도 태백시 혈동,강원도,태백시,혈동,5119010800,존재
강원도 태백시 화전동,강원도,태백시,화전동,5119010900,존재
강원도 태백시 적각동,강원도,태백시,적각동,5119011000,존재
강원도 태백시 창죽동,강원도,태백시,창죽동,5119011100,존재
강원도 태백시 통동,강원도,태백시,통동,5119011200,존재
강원도 태백시 백산동,강원도,태백시,백산동,5119011300,존재
강원도 태백시 원동,강원도,태백시,원동,5119011400,존재
강원도 태백시 상사미동,강원도,태백시,상사미동,5119011500,존재
강원도 태백시 하사미동,강원도,태백시,하사미동,5119011600,존재
강원도 태백시 조탄동,강원도,태백시,조탄동,5119011700,존재
강원도 속초시 영랑동,강원도,속초시,영랑동,5121010100,존재
강원도 속초시 동명동,강원도,속초시,동명동,5121010200,존재
강원도 속초시 중앙동,강원도,속초시,중앙동,5121010300,존재
강원도 속초시 금호동,강원도,속초시,금호동,5121010400,존재
강원도 속초시 청학동,강원도,속초시,청학동,5121010500,존재
강원도 속초시 교동,강원도,속초시,교동,5121010600,존재
강원도 속초시 노학동,강원도,속초시,노학동,5121010700,존재
강원도 속초시 조양동,강원도,속초시,조양동,5121010800,존재
강원도 속초시 청호동,강원도,속초시,청호동,5121010900,존재
강원도 속초시 대포동,강원도,속초시,대포동,5121011000,존재
강원도 속초시 도문동,강원도,속초시,도문동,5121011100,존재
강원도 속초시 설악동,강원도,속초시,설악동,5121011200,존재
강원도 속초시 장사동,강원도,속초시,장사동,5121011300,존재
강원도 삼척시 성내동,강원도,삼척시,성내동,5123010100,존재
강원도 삼척시 성북동,강원도,삼척시,성북동,5123010200,존재
강원도 삼척시 읍상동,강원도,삼척시,읍상동,5123010300,존재
강원도 삼척시 읍중동,강원도,삼척시,읍중동,5123010400,존재
강원도 삼척시 당저동,강원도,삼척시,당저동,5123010500,존재
강원도 삼척시 교동,강원도,삼척시,교동,5123010600,존재
강원도 삼척시 갈천동,강원도,삼척시,갈천동,5123010700,존재
강원도 삼척시 증산동,강원도,삼척시,증산동,5123010800,존재
강원도 삼척시 우지동,강원도,삼척시,우지동,5123010900,존재
강원도 삼척시 마달동,강원도,삼척시,마달동,5123011000,존재
강원도 삼척시 자원동,강원도,삼척시,자원동,5123011100,존재
강원도 삼척시 평전동,강원도,삼척시,평전동,5123011200,존재
강원도 삼척시 등봉동,강원도,삼척시,등봉동,5123011300,존재
강원도 삼척시 도경동,강원도,삼척시,도경동,5123011400,존재
강원도 삼척시 마평동,강원도,삼척시,마평동,5123011500,존재
강원도 삼척시 오사동,강원도,삼척시,오사동,5123011600,존재
강원도 삼척시 건지동,강원도,삼척시,건지동,5123011700,존재
강원도 삼척시 원당동,강원도,삼척시,원당동,5123011800,존재
강원도 삼척시 성남동,강원도,삼척시,성남동,5123011900,존재
강원도 삼척시 남양동,강원도,삼척시,남양동,5123012000,존재
강원도 삼척시 사직동,강원도,삼척시,사직동,5123012100,존재
강원도 삼척시 오분동,강원도,삼척시,오분동,5123012200,존재
강원도 삼척시 적노동,강원도,삼척시,적노동,5123012300,존재
강원도 삼척시 조비동,강원도,삼척시,조비동,5123012400,존재
강원도 삼척시 정상동,강원도,삼척시,정상동,5123012500,존재
강원도 삼척시 정하동,강원도,삼척시,정하동,5123012600,존재
강원도 삼척시 근산동,강원도,삼척시,근산동,5123012700,존재
강원도 삼척시 도계읍,강원도,삼척시,도계읍,5123025000,존재
강원도 삼척시 원덕읍,강원도,삼척시,원덕읍,5123025300,존재
강원도 삼척시 근덕면,강원도,삼척시,근덕면,5123031000,존재
강원도 삼척시 하장면,강원도,삼척시,하장면,5123032000,존재
강원도 삼척시 노곡면,강원도,삼척시,노곡면,5123033000,존재
강원도 삼척시 미로면,강원도,삼척시,미로면,5123034000,존재
강원도 삼척시 가곡면,강원도,삼척시,가곡면,5123035000,존재
강원도 삼척시 신기면,강원도,삼척시,신기면,5123036000,존재
강원도 홍천군 홍천읍,강원도,홍천군,홍천읍,5172025000,존재
강원도 홍천군 화촌면,강원도,홍천군,화촌면,5172031000,존재
강원도 홍천군 두촌면,강원도,홍천군,두촌면,5172032000,존재
강원도 홍천군 내촌면,강원도,홍천군,내촌면,5172033000,존재
강원도 홍천군 서석면,강원도,홍천군,서석면,5172034000,존재
강원도 홍천군 영귀미면,강원도,홍천군,영귀미면,5172035200,존재
강원도 홍천군 남면,강원도,홍천군,남면,5172036000,존재
